,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AvgMonthSpend,City_n,Education_n,Occupation_n,Gender_n,MaritalStatus_n,BikeBuyer
8051,1,1,1,2,128598,62.32,11,4,4,0,0,1
8052,1,0,0,2,133163,52.96,9,0,4,1,0,0
8053,0,1,0,0,27697,45.38,170,2,2,0,0,0
8054,1,1,1,2,77540,51.76,138,0,0,1,0,1
8055,1,1,0,0,82628,52.27,65,2,0,0,1,0
8056,0,0,0,0,32964,47.03,143,2,2,0,1,1
8057,0,3,0,0,85967,50.45,29,2,0,1,0,0
8058,1,1,1,1,61652,49.75,221,2,1,0,0,1
8059,1,2,0,2,58155,56.96,111,2,1,0,0,1
8060,0,1,0,0,78376,50.62,2,4,0,0,1,0
8061,0,2,0,0,60231,48.49,98,2,1,0,0,1
8062,1,1,0,2,127999,52.03,102,0,4,1,0,1
8063,1,2,0,0,137772,56.17,68,4,4,1,1,1
8064,1,1,1,2,52858,51.73,7,0,1,1,0,1
8065,1,1,0,2,54122,53.1,6,0,1,0,0,0
8066,0,0,0,0,29538,46.15,85,0,2,1,1,0
8067,1,0,0,0,56583,56.47,85,2,1,0,1,1
8068,1,3,0,2,112213,56.11,39,0,3,0,0,0
8069,1,2,0,0,103869,50.65,75,1,3,1,1,1
8070,1,1,0,2,53552,48.16,200,2,1,1,0,0
8071,0,1,0,1,33756,46.31,13,0,2,0,0,0
8072,0,1,0,0,60210,51.95,99,0,1,1,1,0
8073,1,1,1,2,27156,51.54,125,3,2,0,0,0
8074,0,1,0,0,52650,49.02,99,1,1,0,1,1
8075,1,2,2,2,128771,54.84,82,0,4,0,0,1
8076,0,1,0,0,104147,55.33,176,4,3,0,1,0
8077,1,1,0,3,54252,48.27,52,3,1,1,0,1
8078,1,0,1,2,59477,52.1,55,3,1,1,0,1
8079,1,1,1,2,55287,48.56,195,0,1,0,0,1
8080,1,2,1,2,52392,53.33,120,0,1,0,0,1
8081,0,1,0,0,81135,50.29,38,2,0,1,1,0
8082,0,1,0,1,32743,46.2,49,0,2,1,0,0
8083,1,1,1,2,31874,49.62,50,2,2,1,0,0
8084,1,1,0,2,55866,47.86,84,3,1,1,0,1
8085,1,1,0,0,137966,53.02,230,4,4,0,1,1
8086,1,2,2,2,107225,54.84,95,0,3,0,0,1
8087,1,1,0,0,131119,55.03,212,0,4,1,1,0
8088,0,3,0,0,80371,50.16,11,1,0,1,1,0
8089,0,0,0,0,35353,48.91,35,2,2,1,1,1
8090,1,0,0,1,77294,55.3,138,1,0,0,0,1
8091,0,1,1,2,59706,48.49,25,0,1,1,0,1
8092,1,0,0,1,27356,51.42,92,2,2,0,0,0
8093,0,0,0,0,26872,47.46,197,1,2,0,1,0
8094,1,1,0,0,58984,52.21,84,3,1,0,1,1
8095,1,3,1,2,80973,59.91,169,0,0,0,0,1
8096,1,2,1,2,81423,56.3,92,1,0,0,0,1
8097,1,1,1,2,80091,54.92,100,0,0,1,0,0
8098,0,1,0,0,29824,48.31,58,0,2,1,1,0
8099,0,2,0,0,77060,50.29,128,0,0,0,1,1
8100,1,2,1,2,137093,54.68,188,0,4,0,0,1
8101,0,0,0,0,87004,52.17,199,1,0,0,1,1
8102,0,2,0,0,79068,49.42,187,2,0,1,0,0
8103,1,0,0,0,84873,51.95,189,0,0,1,1,0
8104,1,2,1,2,78502,56.7,60,0,0,0,0,1
8105,1,0,0,0,77599,49.85,85,1,0,1,1,1
8106,1,2,1,2,135307,56.7,96,4,4,1,0,1
8107,1,1,0,2,84723,53.31,142,2,0,0,0,1
8108,1,0,1,1,77037,53.45,151,0,0,1,0,1
8109,1,1,1,2,57434,50.65,130,0,1,0,0,1
8110,0,2,0,0,83861,54.79,22,0,0,1,1,1
8111,1,2,2,2,136847,55.18,149,4,4,1,0,1
8112,0,0,0,0,85161,50.52,176,1,0,0,1,1
8113,1,2,0,0,136126,56.23,173,0,4,1,1,1
8114,1,2,1,2,127692,55.29,173,0,4,1,0,1
8115,1,1,0,0,53771,59.62,138,2,1,0,1,1
8116,0,3,0,0,79594,52.6,19,1,0,1,1,1
8117,1,3,1,2,87509,50.62,56,0,0,0,0,1
8118,1,1,1,2,77436,53.02,55,0,0,1,0,1
8119,1,1,0,1,60408,48.96,35,2,1,1,0,0
8120,1,1,0,2,34418,46.79,32,1,2,1,0,1
8121,1,2,2,2,52080,51.46,126,3,1,1,0,1
8122,1,2,0,0,61209,56.8,119,3,1,0,1,1
8123,1,3,2,2,83311,53.89,65,4,0,1,0,1
8124,0,2,0,0,82781,51.73,194,2,0,0,1,1
8125,1,1,1,2,87427,53.8,58,4,0,0,0,1
8126,1,1,0,2,79095,54.26,177,0,0,0,0,0
8127,0,0,0,0,36021,50.05,51,0,2,1,1,1
8128,0,0,0,0,81035,51.52,79,0,0,0,1,1
8129,1,0,1,2,133578,52.62,65,0,4,1,0,1
8130,0,2,0,0,102730,53.35,196,1,3,0,1,0
8131,1,0,0,0,112511,51.31,108,1,3,0,0,0
8132,1,1,1,2,54348,51.54,30,1,1,1,0,0
8133,1,2,0,2,57924,48.48,183,0,1,0,0,0
8134,1,0,0,2,55293,48.49,144,1,1,1,0,0
8135,0,1,0,0,79874,53.07,69,2,0,1,1,0
8136,0,1,0,0,59359,48.98,210,3,1,0,1,0
8137,0,2,0,0,85752,52.3,160,1,0,1,1,0
8138,1,2,0,2,103053,55.52,101,0,3,0,0,0
8139,1,1,1,1,33419,49.06,31,1,2,1,0,1
8140,0,1,0,0,51543,49.32,85,1,1,0,1,1
8141,1,1,0,2,60226,48.68,220,1,1,0,0,0
8142,0,0,0,0,55509,49.49,197,1,1,0,1,0
8143,1,1,0,2,81584,57.35,136,2,0,0,0,0
8144,1,1,1,1,103557,59.25,42,0,3,0,0,1
8145,1,1,0,0,103613,51.04,68,1,3,1,0,1
8146,0,0,0,0,34354,50.43,125,1,2,1,1,1
8147,0,0,0,0,27930,49.1,0,2,2,1,1,0
8148,0,2,0,0,104277,51.52,6,4,3,0,1,1
8149,1,3,2,2,103153,61.86,154,1,3,0,0,1
8150,1,1,0,2,55379,52.93,130,2,1,0,0,0
8151,0,0,0,1,57972,49.23,94,0,1,1,0,0
8152,1,2,0,1,86684,50.01,200,0,0,1,0,0
8153,1,1,2,2,54642,56.75,106,2,1,0,0,1
8154,1,1,0,0,53298,57.14,191,3,1,0,1,1
8155,1,1,0,3,30225,45.48,189,0,2,1,0,1
8156,0,0,0,0,56770,48.94,124,1,1,0,0,1
8157,1,0,1,2,33477,48.76,160,1,2,1,0,1
8158,1,1,0,1,32700,45.8,111,4,2,1,0,0
8159,1,2,0,2,101730,50.96,163,0,3,1,0,0
8160,0,1,0,0,52568,48.75,0,1,1,1,1,0
8161,1,1,0,0,26199,53.4,30,3,2,0,1,0
8162,1,0,1,2,105878,52.51,13,0,3,1,0,1
8163,1,2,0,2,50875,48.41,125,1,1,1,0,0
8164,0,0,1,2,29427,47.22,116,0,2,0,0,0
8165,1,2,0,1,51039,51.41,1,0,1,1,1,0
8166,1,2,1,2,137275,54.36,159,4,4,1,0,1
8167,1,1,1,1,81736,52.81,201,0,0,0,0,1
8168,0,0,0,0,55719,50.21,36,3,1,1,1,1
8169,0,1,0,0,59511,48.71,39,0,1,1,1,0
8170,1,2,1,2,128925,53.3,151,4,4,0,0,1
8171,1,1,0,0,107314,54.96,154,1,3,1,1,0
8172,1,3,0,3,138052,52.43,92,4,4,1,0,1
8173,0,0,0,0,35080,46.3,105,3,2,1,0,0
8174,0,0,0,0,56028,51.2,184,4,1,1,1,0
8175,0,1,0,0,58124,60.13,122,1,1,0,1,1
8176,1,2,0,0,103097,55.05,189,4,3,0,0,1
8177,1,2,0,2,129633,52.04,80,0,4,0,0,0
8178,1,3,0,0,134778,55.25,159,4,4,1,1,1
8179,1,1,0,2,29755,46.91,81,2,2,0,0,0
8180,0,1,0,0,53830,47.96,32,3,1,0,0,0
8181,0,0,0,0,35581,49.09,179,1,2,1,1,1
8182,0,1,0,0,56430,48.55,18,1,1,1,1,0
8183,1,3,1,2,84768,52.79,195,2,0,0,0,1
8184,1,1,1,2,79480,49.81,103,2,0,0,0,1
8185,0,1,0,0,53949,51.38,155,1,1,1,1,0
8186,0,2,0,0,53074,48.35,52,2,1,1,0,1
8187,0,1,0,0,55620,50.6,19,3,1,1,1,0
8188,0,0,0,0,83899,53.37,116,0,0,1,1,1
8189,0,0,0,0,56057,50.85,85,0,1,0,1,0
8190,0,1,0,0,80576,49.97,2,1,0,1,0,0
8191,0,0,0,0,32718,52.19,111,1,2,0,1,1
8192,1,2,0,0,55519,48.6,159,2,1,1,1,1
8193,1,0,0,0,82641,61.62,76,2,0,0,1,1
8194,0,1,0,0,56304,51.31,82,1,1,0,1,1
8195,1,2,0,0,105882,51.61,22,0,3,1,1,1
8196,1,0,0,0,130268,52.78,92,4,4,0,1,1
8197,0,0,0,0,104128,52.02,83,0,3,1,1,0
8198,0,0,0,0,76959,54.07,21,0,0,1,1,1
8199,1,0,0,2,60814,48.6,165,0,1,1,0,1
8200,0,1,0,0,29637,45.8,167,2,2,0,1,0
8201,1,1,1,2,35622,49.51,106,2,2,1,0,1
8202,0,1,0,0,26478,45.65,85,1,2,1,0,0
8203,1,0,0,1,102545,51.7,85,0,3,0,0,1
8204,1,2,0,2,105628,51.37,82,0,3,1,0,0
8205,1,0,1,2,29500,46.94,43,3,2,1,0,0
8206,1,1,2,2,52996,51.7,55,0,1,1,0,1
8207,0,1,1,1,33861,48.87,179,3,2,0,0,0
8208,1,3,1,2,133834,51.79,145,4,4,0,0,1
8209,0,0,0,0,83732,51.24,190,0,0,0,1,1
8210,0,1,0,0,26954,47.68,19,2,2,0,1,0
8211,0,2,0,0,79313,51.59,76,4,0,0,1,1
8212,1,0,0,0,26844,54.93,199,1,2,0,1,0
8213,1,0,0,1,87650,51.41,194,1,0,0,0,1
8214,0,1,0,0,52572,50.26,196,1,1,1,1,0
8215,1,0,0,2,29974,45.38,138,0,2,0,0,0
8216,1,3,1,2,131507,55.25,81,4,4,0,0,1
8217,1,2,2,2,82102,51.93,173,4,0,1,0,1
8218,1,1,0,2,34874,46.62,100,0,2,0,0,0
8219,0,1,0,0,26722,54.25,189,2,2,0,1,0
8220,0,1,0,0,57317,52.26,35,1,1,1,1,0
8221,1,1,1,1,78842,49.15,44,1,0,1,1,0
8222,0,1,0,0,53428,50.78,81,4,1,0,1,1
8223,0,0,0,0,80147,56.97,9,0,0,0,1,0
8224,1,2,0,3,84797,50.8,142,0,0,1,0,0
8225,1,3,0,2,85282,49.84,128,2,0,0,0,1
8226,1,2,1,2,59481,52.52,8,3,1,0,0,1
8227,0,1,0,0,61406,51.23,1,1,1,0,1,0
8228,1,1,1,2,61581,51.49,180,1,1,0,0,1
8229,1,1,0,0,134272,54.77,42,0,4,1,1,0
8230,0,1,0,0,86596,51.57,204,4,0,0,1,1
8231,1,0,0,2,103339,60.21,135,4,3,0,0,0
8232,1,3,0,0,135461,53.03,155,0,4,1,1,1
8233,0,1,0,0,79879,51.44,92,0,0,1,1,0
8234,0,0,0,0,59792,50.53,21,1,1,0,1,1
8235,1,2,1,2,134880,52.62,221,4,4,1,0,1
8236,1,2,0,1,58974,53.51,169,0,1,0,0,1
8237,1,1,2,2,51644,49.41,179,1,1,1,0,0
8238,1,3,2,2,77952,52.63,28,2,0,1,0,1
8239,0,1,0,0,82007,59.82,19,2,0,0,1,0
8240,1,0,0,1,26325,44.81,161,1,2,1,0,0
8241,1,1,0,1,28116,53.6,20,1,2,0,0,0
8242,1,1,0,2,57326,49.01,181,4,1,1,0,1
8243,1,1,0,1,80541,54.27,216,0,0,0,1,1
8244,1,1,0,0,52429,49.45,49,1,1,1,1,0
8245,1,2,1,1,79236,52.18,54,0,0,0,0,1
8246,1,1,0,1,55180,47.96,101,0,1,1,0,0
8247,0,1,0,0,60748,49.06,24,0,1,1,1,0
8248,0,1,0,1,54306,48.39,86,2,1,0,0,0
8249,1,0,0,2,80832,56.32,14,1,0,0,0,1
8250,0,2,0,0,88106,53.75,146,0,0,0,1,1
8251,0,3,0,0,77230,49.25,172,4,0,1,1,1
8252,1,0,2,2,82371,52.78,158,0,0,0,0,1
8253,0,0,0,0,54621,47.91,1,2,1,0,0,0
8254,0,0,0,0,30611,47.96,86,3,2,1,1,0
8255,0,0,1,1,55174,47.78,39,1,1,0,0,1
8256,0,2,0,0,84370,54.35,153,1,0,1,1,0
8257,0,1,0,0,51655,49.11,188,4,1,1,1,0
8258,1,2,0,0,111536,52.23,39,0,3,1,1,1
8259,1,3,0,2,102108,50.98,116,0,3,1,0,0
8260,1,2,0,0,107172,51.35,226,4,3,1,0,1
8261,0,1,0,1,54895,48.97,150,0,1,1,0,0
8262,1,1,1,2,34696,49.7,65,1,2,1,0,1
8263,0,1,0,0,31681,45.76,108,4,2,1,1,0
8264,0,1,0,0,52071,47.83,139,1,1,0,0,0
8265,1,2,2,2,104015,51.3,100,4,3,1,0,1
8266,1,2,0,1,80947,54.96,20,0,0,0,0,1
8267,0,1,0,0,52835,50.5,131,0,1,1,1,0
8268,1,1,0,1,81482,53.77,52,0,0,0,1,1
8269,1,3,0,2,78005,54.86,79,0,0,0,0,0
8270,1,1,1,2,55225,52.49,68,2,1,1,0,0
8271,0,1,0,0,60874,49.95,209,1,1,1,1,0
8272,0,0,0,0,80328,54.39,19,2,0,1,1,0
8273,1,3,0,0,78239,53.67,93,1,0,0,1,1
8274,0,0,0,0,31718,54.33,188,3,2,0,1,0
8275,1,1,2,2,52711,50.33,38,1,1,1,0,1
8276,1,2,1,2,79303,53.71,100,1,0,0,0,1
8277,1,3,0,2,111245,52.22,190,0,3,0,0,0
8278,1,2,1,2,54339,47.65,93,0,1,1,0,1
8279,0,1,0,1,54287,48.83,118,0,1,0,0,1
8280,0,2,0,0,80053,49.97,118,1,0,1,1,0
8281,1,1,1,2,28841,50.12,139,3,2,0,0,0
8282,1,1,0,0,54141,59.59,145,1,1,0,1,0
8283,0,2,0,0,77436,48.92,127,2,0,0,0,0
8284,1,1,0,1,57248,48.34,185,4,1,1,0,0
8285,1,1,0,0,111222,51.9,47,4,3,0,0,0
8286,1,3,0,0,105048,50.6,139,4,3,0,0,1
8287,0,1,0,0,34673,51.36,39,1,2,0,1,0
8288,0,2,1,2,53109,49.28,55,4,1,0,0,1
8289,0,1,0,0,58032,51.42,124,1,1,1,1,0
8290,1,2,0,2,79811,54.97,145,2,0,0,0,1
8291,0,1,1,2,30456,46.96,24,3,2,1,0,0
8292,1,1,0,0,60586,57.73,52,3,1,0,1,1
8293,0,1,1,1,61888,50.4,97,4,1,0,0,1
8294,1,2,2,2,77165,52.93,61,0,0,1,0,1
8295,1,2,0,0,107766,51.02,16,0,3,0,0,1
8296,0,0,0,0,55304,48.2,101,2,1,1,0,1
8297,0,2,0,0,52630,48.01,197,2,1,1,0,0
8298,0,0,0,0,36535,46.16,109,3,2,1,1,0
8299,0,1,1,1,26693,47.31,121,0,2,0,0,0
8300,1,2,0,2,78404,52.69,104,0,0,0,0,0
8301,1,0,1,2,56973,49.84,176,1,1,1,0,1
8302,1,1,1,1,78472,51.17,90,0,0,1,0,1
8303,0,0,0,0,27717,45.49,30,2,2,1,1,0
8304,0,1,0,0,36648,46.86,39,3,2,1,1,0
8305,0,2,0,0,59571,48.29,81,0,1,1,0,1
8306,0,0,0,0,51012,48.32,216,0,1,1,0,0
8307,1,1,1,1,30648,50.25,30,1,2,0,0,1
8308,1,2,1,2,102530,55.42,28,0,3,0,0,1
8309,1,1,0,2,55105,58.01,11,1,1,0,0,1
8310,1,1,0,0,87033,54.71,57,2,0,1,1,0
8311,0,1,0,0,61447,59.77,39,3,1,0,1,0
8312,1,1,1,1,76348,52.24,158,4,0,1,1,0
8313,1,1,0,2,53311,48.91,118,1,1,0,0,1
8314,1,1,0,1,57689,55.66,99,2,1,0,0,1
8315,1,1,1,2,83269,55.62,71,1,0,0,0,1
8316,1,1,0,0,54986,53.12,52,2,1,0,1,1
8317,1,2,1,2,84894,50.16,69,2,0,1,0,1
8318,1,5,0,0,130441,56.18,50,0,4,1,1,1
8319,0,1,0,0,29598,46.93,180,0,2,0,1,0
8320,1,0,1,1,132893,53.59,39,0,4,0,0,1
8321,0,0,0,0,86123,50.31,145,1,0,0,1,0
8322,1,2,0,0,78434,54.54,106,1,0,1,1,1
8323,0,2,0,0,109402,53.91,121,1,3,0,1,1
8324,0,0,0,0,59808,52.95,116,2,1,1,1,0
8325,1,0,1,1,29467,46.3,138,3,2,1,1,0
8326,1,0,0,0,60458,50.11,85,3,1,0,1,1
8327,0,1,0,1,52029,47.93,116,4,1,1,0,1
8328,0,1,0,0,81389,54.25,111,1,0,0,1,1
8329,1,1,2,2,55172,52.79,113,1,1,0,0,0
8330,1,2,0,0,109543,53.97,166,0,3,0,0,1
8331,0,1,2,2,61266,51.42,201,2,1,1,0,0
8332,0,2,0,0,62103,49.12,151,1,1,0,0,0
8333,0,1,0,0,51505,52.25,156,1,1,1,1,0
8334,1,2,0,0,106892,55.18,70,0,3,0,1,0
8335,1,2,0,0,129927,55.89,126,4,4,1,1,0
8336,1,2,1,2,81476,52.95,107,1,0,1,0,1
8337,1,2,2,2,85380,57.04,39,1,0,0,0,1
8338,1,1,0,0,128024,52.59,180,0,4,0,0,0
8339,0,2,0,0,77700,53.12,43,1,0,1,1,0
8340,1,2,0,1,102057,53.61,52,4,3,1,1,0
8341,0,1,0,1,26603,45.76,146,2,2,1,0,0
8342,1,1,1,2,76827,52.07,71,1,0,0,0,1
8343,0,3,0,0,83586,50.49,173,4,0,1,1,1
8344,1,1,0,2,78580,49.87,48,1,0,1,0,0
8345,1,2,0,1,77897,49.04,92,1,0,1,0,1
8346,1,1,0,0,79240,57.6,155,2,0,0,1,1
8347,1,0,2,2,61182,51.01,132,1,1,0,0,1
8348,1,0,0,0,28220,50.26,37,1,2,0,1,0
8349,1,2,0,0,56877,57.86,164,2,1,0,1,1
8350,0,2,0,0,57435,52.14,124,0,1,0,1,1
8351,0,0,0,0,53939,50.4,28,1,1,1,1,0
8352,1,3,0,2,78164,51.09,82,1,0,0,0,1
8353,0,1,0,0,54576,48.89,101,2,1,0,0,0
8354,1,1,2,2,58751,51.88,83,0,1,1,0,1
8355,0,3,0,0,79900,50.07,126,2,0,0,0,1
8356,1,2,0,2,51468,47.67,58,2,1,1,0,0
8357,0,2,0,0,81948,52.6,177,1,0,1,1,1
8358,1,2,0,0,128211,51.99,108,4,4,0,0,0
8359,0,1,0,1,34249,45.59,59,4,2,1,0,0
8360,1,1,1,1,52227,50.79,67,0,1,1,1,0
8361,1,1,1,1,77619,50.46,29,4,0,0,0,1
8362,1,1,1,1,81479,54.27,132,4,0,0,1,1
8363,1,1,1,2,127551,51.37,64,4,4,1,0,1
8364,1,0,1,2,36625,49.6,54,1,2,1,0,1
8365,1,2,0,2,55099,48.96,117,3,1,1,0,0
8366,1,1,1,2,128445,55.55,2,4,4,1,0,1
8367,1,2,1,2,104004,57.5,123,0,3,0,0,1
8368,1,1,0,0,138593,52.1,98,4,4,0,0,0
8369,0,1,0,0,34695,47.68,182,1,2,1,1,0
8370,0,0,0,0,34078,55.52,93,3,2,0,1,0
8371,1,1,1,2,85059,54.33,76,0,0,1,0,1
8372,0,1,0,0,28886,46.21,79,0,2,1,1,0
8373,0,1,0,0,53865,48.01,39,3,1,1,1,0
8374,1,3,2,2,130400,56.94,27,4,4,1,0,1
8375,1,3,0,2,106601,50.8,130,0,3,1,0,1
8376,0,2,0,0,52734,49.89,187,0,1,1,1,1
8377,0,2,0,0,51660,50.69,95,0,1,1,1,0
8378,0,1,0,0,52515,53.93,221,1,1,0,1,0
8379,0,0,0,0,59896,50.45,39,3,1,0,1,1
8380,0,2,0,0,80892,53.17,154,0,0,1,1,0
8381,1,3,1,2,83081,53.64,18,2,0,0,0,1
8382,1,2,0,2,81389,49.56,64,2,0,1,0,1
8383,0,2,0,0,110911,51.72,91,0,3,1,1,1
8384,1,1,0,2,78167,49.84,82,1,0,1,0,0
8385,0,0,0,0,59949,49.36,99,1,1,1,1,0
8386,0,0,0,0,33177,53.63,11,1,2,0,1,1
8387,1,2,0,1,84484,54.45,159,0,0,0,0,0
8388,1,0,0,1,136972,51.68,60,4,4,1,0,1
8389,1,2,0,0,135797,57.1,78,4,4,0,1,1
8390,1,3,0,0,112811,51.68,39,0,3,1,0,1
8391,1,2,0,0,130535,52.18,103,4,4,0,0,1
8392,1,3,0,0,81276,56.36,70,4,0,0,1,1
8393,1,3,1,2,84279,53.49,226,1,0,0,0,1
8394,1,1,0,1,107783,51.43,192,0,3,1,0,0
8395,1,2,0,0,128869,58.67,149,4,4,0,0,1
8396,1,1,1,1,28290,48.89,184,2,2,1,0,0
8397,1,0,1,2,55200,51.96,102,1,1,1,0,1
8398,1,2,1,1,104745,54.8,94,1,3,1,0,1
8399,1,2,0,2,105798,51.25,81,0,3,1,0,1
8400,0,1,0,0,28884,49.04,37,3,2,1,1,0
8401,0,1,0,0,53183,48.86,0,2,1,1,0,0
8402,1,0,0,0,86989,55.17,1,2,0,0,1,1
8403,0,0,0,0,55984,51.26,59,2,1,1,1,1
8404,1,3,0,2,81665,50.3,7,1,0,1,0,1
8405,0,1,0,2,29900,44.96,165,2,2,0,0,0
8406,1,2,0,0,102265,50.68,19,0,3,1,0,1
8407,0,0,0,0,83752,53.21,100,1,0,1,1,0
8408,1,2,1,1,102903,51.31,99,1,3,1,0,1
8409,0,0,0,0,103110,51.42,42,0,3,0,1,0
8410,1,2,1,2,130271,56.72,200,0,4,0,0,1
8411,1,1,0,1,82488,51.28,6,1,0,0,0,1
8412,1,2,0,0,128686,52.3,156,4,4,0,0,1
8413,1,2,2,2,79853,49.55,174,0,0,1,0,1
8414,0,1,0,0,54664,52.71,124,0,1,1,1,0
8415,1,2,0,0,78328,61.43,13,0,0,0,1,1
8416,0,2,0,0,106729,54.22,158,1,3,0,1,1
8417,0,2,0,0,60044,48.72,60,0,1,1,0,1
8418,1,3,0,2,80107,49.94,138,4,0,0,0,1
8419,0,1,1,2,33467,47.91,177,2,2,0,0,1
8420,0,0,0,0,54616,48.76,216,2,1,0,1,1
8421,0,3,0,0,81747,50.44,171,0,0,0,0,1
8422,1,1,0,0,137245,52.78,116,0,4,1,0,0
8423,0,2,0,1,57578,48.52,11,4,1,0,0,0
8424,1,1,1,1,77962,55.49,120,1,0,0,0,1
8425,1,0,0,2,31483,49.09,84,0,2,0,0,0
8426,1,1,1,1,27182,47.05,99,1,2,0,0,0
8427,1,0,0,3,32913,46.55,193,2,2,1,0,1
8428,1,2,0,0,127983,53.96,92,4,4,1,1,0
8429,1,2,1,1,83116,51.35,161,0,0,0,0,1
8430,0,0,0,0,81241,54.35,82,2,0,0,1,1
8431,1,1,0,2,56992,48.6,111,0,1,1,0,1
8432,1,1,1,2,28916,54.44,0,2,2,0,0,0
8433,1,3,0,0,109170,51.65,130,1,3,1,0,1
8434,1,3,0,2,130971,51.89,39,4,4,0,0,0
8435,0,2,1,2,55042,47.95,197,2,1,1,0,1
8436,1,0,0,2,62118,57.8,100,1,1,0,0,1
8437,1,1,1,2,26206,48.24,73,3,2,1,0,0
8438,1,1,0,0,76865,53.84,208,1,0,1,1,0
8439,1,3,1,2,86223,57.2,189,0,0,0,0,1
8440,1,0,1,2,35993,47.53,107,1,2,1,0,1
8441,0,1,0,0,55515,48.57,220,3,1,0,0,1
8442,1,2,0,2,62134,51.88,39,4,1,0,0,0
8443,0,1,0,0,26978,47.03,114,2,2,1,1,0
8444,0,1,0,0,61854,53.46,130,1,1,0,1,1
8445,0,1,0,0,54316,50.98,110,2,1,0,1,0
8446,1,0,0,0,133803,54.77,29,4,4,0,1,1
8447,1,2,1,2,62780,57.86,58,4,1,0,0,1
8448,0,1,0,0,52834,49.61,23,2,1,0,1,0
8449,0,2,0,0,58513,54.37,159,2,1,0,1,1
8450,1,0,0,0,31522,52.01,161,2,2,0,1,0
8451,1,2,1,2,81661,54.28,29,0,0,0,0,1
8452,1,0,0,0,78828,51.4,100,4,0,1,1,0
8453,1,1,0,2,56807,49.09,151,3,1,1,0,0
8454,1,1,0,0,58735,51.17,138,2,1,0,1,0
8455,0,2,0,0,59058,52.88,68,2,1,0,1,1
8456,0,2,0,0,55034,50.86,161,1,1,1,1,1
8457,1,1,2,2,87505,54.35,92,4,0,0,0,1
8458,1,1,1,2,52707,49.81,176,4,1,1,0,1
8459,0,1,0,0,77878,51.04,36,1,0,0,1,1
8460,0,0,0,0,36041,45.91,115,2,2,0,0,1
8461,0,2,0,0,77750,52.32,106,1,0,1,1,0
8462,0,0,0,0,55367,49.6,31,3,1,1,1,0
8463,1,1,1,2,51319,55.21,205,1,1,0,0,1
8464,1,1,1,2,53676,48.83,150,4,1,1,0,0
8465,0,1,0,0,56747,52.01,31,2,1,1,1,0
8466,1,2,0,0,136709,60.7,5,0,4,0,1,1
8467,1,2,1,2,102952,54.98,80,4,3,1,0,1
8468,1,1,0,1,55922,50.1,136,2,1,0,0,0
8469,0,1,0,0,60673,52.69,172,1,1,1,1,0
8470,1,0,0,0,108098,52.31,112,0,3,1,1,0
8471,0,1,0,0,33971,47.92,128,3,2,0,1,0
8472,1,2,1,2,58441,49.52,35,3,1,1,0,1
8473,0,1,0,0,55451,54.01,230,0,1,0,1,1
8474,1,2,0,2,57206,51.66,30,2,1,0,0,1
8475,1,1,2,3,60654,52.73,199,1,1,0,0,1
8476,1,0,0,0,34592,58.9,88,1,2,0,1,0
8477,0,0,1,2,53954,48.02,143,4,1,1,0,1
8478,0,3,0,0,85404,52.04,55,0,0,0,1,1
8479,1,0,1,2,59515,50.87,114,0,1,0,0,1
8480,0,0,0,0,60254,52.58,168,1,1,1,1,0
8481,1,0,1,2,26382,47.66,191,1,2,0,0,0
8482,1,2,0,2,138454,57.84,213,4,4,0,0,1
8483,1,1,0,0,104314,51.19,100,0,3,1,1,0
8484,0,2,0,0,84353,49.81,112,2,0,0,0,1
8485,0,0,0,0,29466,49.3,177,3,2,1,1,0
8486,0,0,0,0,28784,47.99,227,4,2,0,1,0
8487,1,1,0,2,34196,45.8,93,0,2,1,0,0
8488,1,2,1,2,110932,51.21,149,0,3,1,0,1
8489,1,1,1,2,81411,54.11,127,0,0,1,0,1
8490,1,2,2,2,53913,57.21,39,0,1,0,0,1
8491,1,3,0,0,110722,55.09,96,0,3,1,1,0
8492,0,0,0,0,54788,48.73,84,1,1,1,1,1
8493,1,2,0,0,77552,54.4,139,2,0,1,1,1
8494,0,1,0,0,31822,47.69,42,4,2,1,1,0
8495,1,1,1,2,33859,46.27,100,2,2,1,0,0
8496,1,2,1,2,61404,51.64,150,2,1,0,0,1
8497,1,2,1,2,61085,52.38,174,1,1,1,0,1
8498,0,0,0,0,57433,51.02,185,1,1,1,1,0
8499,1,2,1,1,81273,50.02,98,2,0,1,1,1
8500,0,1,0,0,59168,49.01,92,3,1,0,1,0
8501,1,2,0,0,59688,49.66,1,2,1,1,1,0
8502,0,1,0,0,31354,46.32,18,1,2,0,0,0
8503,1,0,0,1,55526,48.55,90,0,1,1,0,1
8504,0,1,0,0,58327,49.47,39,4,1,1,1,0
8505,0,1,0,0,28588,49.53,227,1,2,0,1,0
8506,0,1,0,0,77222,51.73,48,1,0,1,1,0
8507,0,2,0,0,53983,50.11,184,2,1,0,1,1
8508,1,0,1,2,28340,51.47,59,1,2,0,0,0
8509,0,2,0,0,108157,51.48,98,0,3,1,1,0
8510,0,1,0,0,55477,51.41,63,2,1,1,1,0
8511,1,1,0,0,78500,51.56,92,4,0,1,1,0
8512,1,1,1,1,87288,51.8,183,4,0,1,0,1
8513,0,1,0,0,81308,49.57,52,1,0,0,1,0
